Name,MS,BNS,MGF,LM
GRB191227723,7.109e-02,7.795e-01,1.495e-01,3.997e-11
GRB200101861,1.000e+00,2.318e-06,1.255e-06,4.423e-16
GRB200103678,7.626e-01,2.339e-01,3.524e-03,3.793e-09
GRB200103689,8.350e-01,1.634e-01,1.623e-03,1.554e-09
GRB200105914,8.404e-01,1.579e-01,1.726e-03,1.840e-09
GRB200107810,7.350e-01,2.648e-01,1.850e-04,1.922e-10
GRB200109074,9.835e-01,1.651e-02,1.416e-05,3.768e-11
GRB200110518,9.986e-01,1.427e-03,2.599e-06,9.070e-12
GRB200111633,1.000e+00,3.631e-05,6.910e-08,4.004e-14
GRB200112395,8.435e-01,1.550e-01,1.528e-03,1.444e-09
GRB200112525,9.165e-01,8.293e-02,5.400e-04,9.884e-07
GRB200114153,9.913e-01,8.636e-03,5.014e-05,1.402e-08
GRB200117517,8.387e-01,1.596e-01,1.689e-03,1.848e-09
GRB200119692,7.888e-01,2.091e-01,2.168e-03,3.608e-09
GRB200120962,9.784e-01,2.136e-02,2.290e-04,8.567e-11
GRB200122221,7.453e-01,2.508e-01,3.956e-03,2.695e-09
GRB200125864,2.302e-02,7.955e-12,5.972e-14,9.770e-01
GRB200127758,9.645e-01,3.526e-02,2.257e-04,8.829e-11
GRB200128153,1.779e-01,7.414e-01,8.078e-02,1.764e-10
GRB200129409,1.026e-01,4.689e-01,4.285e-01,9.945e-11
GRB200130248,9.788e-01,2.113e-02,3.025e-05,8.754e-12
GRB200130417,1.000e+00,7.789e-16,1.056e-18,1.159e-22
GRB200201040,8.019e-01,1.957e-01,2.492e-03,3.676e-09
GRB200205845,8.301e-01,1.685e-01,1.425e-03,1.380e-09
GRB200206706,7.976e-01,1.999e-01,2.533e-03,3.679e-09
GRB200207058,8.064e-01,1.913e-01,2.318e-03,7.739e-09
GRB200208052,7.997e-01,1.978e-01,2.520e-03,4.807e-09
GRB200211310,9.999e-01,2.182e-05,1.157e-04,1.118e-12
GRB200211813,8.087e-01,1.890e-01,2.361e-03,3.507e-09
GRB200212451,7.545e-01,2.413e-01,4.197e-03,3.508e-09
GRB200215611,7.895e-01,2.090e-01,1.489e-03,5.510e-09
GRB200216380,7.826e-01,2.140e-01,3.384e-03,3.909e-09
GRB200216564,8.182e-01,1.797e-01,2.154e-03,2.818e-09
GRB200219317,4.908e-03,9.950e-01,6.245e-05,8.764e-15
GRB200219413,9.997e-01,2.574e-04,9.763e-07,4.194e-10
GRB200219998,1.000e+00,1.436e-10,5.647e-13,2.881e-05
GRB200221162,4.606e-01,5.198e-01,1.959e-02,9.566e-10
GRB200223814,9.970e-01,2.992e-03,1.641e-05,7.700e-12
GRB200224212,8.294e-01,1.690e-01,1.617e-03,6.476e-11
GRB200224416,1.460e-01,4.590e-01,3.949e-01,1.770e-10
GRB200227306,9.301e-01,6.932e-02,5.732e-04,3.767e-10
GRB200228291,9.101e-01,2.455e-11,2.434e-12,8.990e-02
GRB200228469,7.999e-01,1.975e-01,2.625e-03,3.743e-09
GRB200301320,1.000e+00,1.441e-05,1.405e-08,2.777e-10
GRB200303107,6.983e-01,3.014e-01,2.327e-04,2.006e-10
GRB200306934,1.150e-01,5.236e-01,3.613e-01,9.249e-11
GRB200307894,1.193e-01,4.114e-01,4.693e-01,1.325e-10
GRB200308941,8.214e-02,9.178e-01,1.032e-04,4.915e-11
GRB200311636,9.998e-01,1.417e-05,6.154e-08,1.783e-04
GRB200313071,9.998e-01,2.345e-04,1.196e-06,2.697e-08
GRB200313456,5.819e-02,9.408e-01,1.058e-03,3.439e-11
GRB200317028,9.924e-01,7.551e-03,5.466e-05,1.949e-05
GRB200318941,8.035e-01,1.942e-01,2.271e-03,1.151e-08
GRB200319323,8.043e-01,1.932e-01,2.438e-03,4.631e-09
GRB200320414,9.437e-01,5.596e-02,3.491e-04,4.255e-09
GRB200323782,1.000e+00,2.641e-09,5.200e-12,5.113e-18
GRB200325138,8.421e-01,1.576e-01,3.586e-04,3.066e-12
GRB200325620,9.986e-01,1.376e-03,9.188e-06,3.675e-12
GRB200326517,9.275e-01,7.219e-02,2.815e-04,1.240e-10
GRB200327873,3.291e-03,9.900e-01,6.691e-03,1.293e-12
GRB200401292,2.640e-01,7.351e-01,8.359e-04,3.397e-10
GRB200402403,9.515e-01,4.811e-02,4.006e-04,1.970e-10
GRB200402688,8.142e-01,1.836e-01,2.143e-03,3.765e-09
GRB200402824,8.055e-01,1.921e-01,2.397e-03,3.505e-09
GRB200403896,8.599e-01,1.390e-01,1.156e-03,9.496e-10
GRB200403919,8.050e-01,1.943e-01,6.799e-04,1.985e-10
GRB200403974,6.826e-01,3.172e-01,2.130e-04,1.153e-10
GRB200404706,8.319e-01,1.665e-01,1.586e-03,1.863e-09
GRB200405394,8.113e-01,1.867e-01,2.006e-03,5.421e-08
GRB200407265,2.242e-02,2.530e-01,7.246e-01,1.750e-11
GRB200407388,9.577e-01,4.223e-02,3.690e-05,2.222e-11
GRB200411187,3.695e-02,3.611e-01,6.019e-01,2.333e-11
GRB200412290,9.576e-01,4.239e-02,3.006e-12,1.728e-15
GRB200412381,9.516e-01,4.841e-02,2.560e-06,2.632e-11
GRB200415367,0.000e+00,0.000e+00,1.000e+00,0.000e+00
GRB200418865,8.845e-01,1.145e-01,9.836e-04,8.164e-10
GRB200420106,6.279e-02,9.348e-01,2.377e-03,4.758e-11
GRB200421865,8.917e-01,1.080e-01,2.552e-04,2.323e-09
GRB200423579,1.951e-01,5.485e-01,2.564e-01,2.430e-10
GRB200425701,7.724e-01,2.246e-01,3.040e-03,5.148e-09
GRB200501435,9.525e-01,4.753e-02,1.113e-05,1.920e-13
GRB200502574,7.940e-01,2.034e-01,2.646e-03,4.210e-09
GRB200503721,9.465e-01,5.319e-02,3.535e-04,2.230e-10
GRB200505994,8.471e-01,1.517e-01,1.205e-03,7.613e-07
GRB200506020,9.991e-01,8.936e-04,1.612e-05,1.366e-11
GRB200506404,1.000e+00,1.633e-05,8.593e-08,4.252e-14
GRB200507662,2.570e-01,7.430e-01,1.683e-09,1.274e-15
GRB200509818,2.293e-01,7.054e-01,6.527e-02,3.603e-10
GRB200509958,7.824e-01,2.143e-01,3.358e-03,4.910e-09
GRB200510445,9.963e-01,3.747e-03,2.531e-06,2.684e-10
GRB200514380,6.035e-01,3.730e-01,2.347e-02,2.245e-09
GRB200517786,8.097e-01,1.882e-01,2.119e-03,3.208e-09
GRB200522650,8.769e-01,1.221e-01,1.013e-03,7.911e-10
GRB200524211,8.812e-01,1.178e-01,9.583e-04,7.585e-10
GRB200525611,9.970e-01,2.981e-03,1.513e-05,9.113e-12
GRB200528436,6.227e-01,3.768e-01,4.390e-04,2.529e-10
GRB200529039,9.088e-01,9.055e-02,6.519e-04,4.766e-10
GRB200529504,9.648e-01,3.500e-02,2.275e-04,1.755e-10
GRB200530031,9.991e-01,8.940e-04,2.188e-08,3.036e-15
GRB200531119,9.327e-01,6.657e-02,6.812e-04,3.636e-10
GRB200601097,9.994e-01,3.458e-04,2.570e-04,6.232e-13
GRB200604778,7.607e-01,2.357e-01,3.691e-03,7.595e-09
GRB200604833,8.371e-01,1.618e-01,1.148e-03,8.683e-10
GRB200605762,8.748e-03,4.870e-01,5.042e-01,2.366e-12
GRB200607362,8.791e-01,1.199e-01,1.015e-03,8.526e-10
GRB200607921,8.004e-01,1.971e-01,2.454e-03,6.690e-09
GRB200609380,9.994e-01,6.249e-04,2.394e-06,3.791e-12
GRB200612201,9.377e-01,6.226e-02,2.445e-06,8.332e-13
GRB200613229,1.000e+00,1.397e-05,6.041e-09,7.247e-15
GRB200614608,8.051e-01,1.925e-01,2.383e-03,3.596e-09
GRB200615250,8.157e-01,1.822e-01,2.189e-03,3.020e-09
GRB200616048,7.961e-01,2.014e-01,2.557e-03,1.345e-08
GRB200616654,8.823e-01,1.167e-01,1.007e-03,7.217e-10
GRB200617679,4.058e-01,5.813e-01,1.297e-02,5.923e-10
GRB200619108,9.096e-01,8.976e-02,6.387e-04,6.470e-10
GRB200619252,8.056e-01,1.922e-01,2.211e-03,1.291e-08
GRB200619492,8.390e-01,1.595e-01,1.509e-03,1.632e-09
GRB200622092,2.815e-01,7.176e-01,8.477e-04,4.233e-09
GRB200623138,2.547e-01,5.621e-01,1.832e-01,4.470e-10
GRB200623752,1.078e-04,9.999e-01,1.009e-05,5.069e-14
GRB200625532,9.488e-01,5.100e-02,1.952e-04,9.365e-11
GRB200626105,6.853e-01,3.110e-01,3.668e-03,2.071e-09
GRB200629535,8.766e-01,1.224e-01,1.047e-03,8.568e-10
GRB200630980,9.053e-01,9.400e-02,7.275e-04,5.532e-10
GRB200702892,8.162e-01,1.818e-01,2.065e-03,2.432e-09
GRB200703341,1.055e-05,9.999e-01,6.159e-05,2.493e-15
GRB200703970,9.780e-01,2.192e-02,7.709e-05,1.990e-10
GRB200705674,9.998e-01,1.684e-04,9.133e-07,3.222e-13
GRB200706231,2.346e-01,6.139e-01,1.515e-01,3.663e-10
GRB200706633,3.853e-01,6.092e-01,5.584e-03,4.261e-10
GRB200707072,8.175e-01,1.804e-01,2.094e-03,2.650e-09
GRB200709147,9.998e-01,1.991e-04,7.820e-07,2.309e-12
GRB200710036,2.506e-01,6.218e-01,1.276e-01,3.295e-10
GRB200711461,1.000e+00,2.219e-05,9.798e-08,2.471e-12
GRB200713919,5.923e-01,4.066e-01,1.085e-03,3.894e-10
GRB200714247,8.022e-01,1.956e-01,2.265e-03,3.337e-09
GRB200714344,5.992e-04,9.991e-01,3.167e-04,2.699e-13
GRB200714437,9.996e-01,4.157e-04,3.855e-06,1.110e-12
GRB200714661,7.697e-01,2.268e-01,3.486e-03,3.445e-09
GRB200714774,8.713e-01,1.276e-01,1.032e-03,8.941e-10
GRB200716060,7.778e-05,9.999e-01,7.666e-13,7.399e-09
GRB200716316,9.984e-01,1.546e-03,7.920e-06,3.382e-11
GRB200716957,1.000e+00,2.046e-09,9.023e-15,3.843e-20
GRB200722094,1.000e+00,1.300e-05,8.006e-13,2.750e-12
GRB200723691,9.970e-01,3.031e-03,1.789e-05,1.108e-11
GRB200724213,9.798e-01,2.007e-02,1.612e-04,6.669e-11
GRB200801352,8.259e-01,1.722e-01,1.871e-03,2.222e-09
GRB200801650,9.366e-01,6.300e-02,4.198e-04,6.531e-10
GRB200802491,9.976e-01,2.387e-03,1.578e-05,9.143e-12
GRB200803149,9.994e-01,5.452e-04,7.388e-06,4.934e-12
GRB200803703,9.475e-01,5.221e-02,3.150e-04,1.827e-10
GRB200808469,8.375e-01,1.609e-01,1.577e-03,1.368e-09
GRB200809211,8.720e-01,1.269e-01,1.071e-03,9.109e-10
GRB200809255,1.000e+00,1.583e-07,7.975e-10,4.425e-16
GRB200809654,8.839e-01,1.113e-01,4.725e-03,5.787e-12
GRB200811632,7.109e-01,2.883e-01,8.486e-04,6.253e-09
GRB200816486,8.180e-01,1.804e-01,1.605e-03,1.264e-09
GRB200817393,6.985e-01,3.003e-01,1.149e-03,3.556e-10
GRB200818998,7.839e-01,2.124e-01,3.651e-03,1.288e-08
GRB200824594,6.842e-01,3.054e-01,1.047e-02,2.639e-09
GRB200826187,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB200826923,9.999e-01,2.972e-05,3.383e-05,3.403e-14
GRB200830413,7.687e-02,8.334e-01,8.977e-02,4.867e-11
GRB200901158,8.785e-01,1.206e-01,9.168e-04,1.137e-09
GRB200903031,8.616e-01,1.372e-01,1.229e-03,1.214e-09
GRB200903113,9.146e-01,8.537e-02,5.509e-05,1.850e-11
GRB200903902,5.947e-01,4.018e-01,3.505e-03,8.392e-10
GRB200904085,7.968e-01,2.006e-01,2.609e-03,3.443e-09
GRB200906550,8.141e-01,1.837e-01,2.235e-03,3.389e-09
GRB200907957,9.999e-01,4.984e-05,4.565e-07,1.086e-14
GRB200908886,4.535e-01,5.257e-01,2.084e-02,1.055e-09
GRB200909168,9.987e-01,1.320e-03,1.004e-08,1.015e-14
GRB200914534,9.773e-01,2.260e-02,1.179e-04,1.109e-10
GRB200915144,6.738e-02,9.077e-01,2.496e-02,4.527e-11
GRB200915846,2.132e-01,6.030e-01,1.838e-01,2.530e-10
GRB200916812,5.958e-01,4.023e-01,1.864e-03,6.373e-10
GRB200919569,6.106e-01,3.866e-01,2.827e-03,1.207e-09
GRB200919964,9.886e-01,1.135e-02,1.128e-05,3.671e-10
GRB200920651,4.101e-01,5.825e-01,7.415e-03,5.032e-10
GRB200920831,7.071e-04,9.980e-01,1.256e-03,1.981e-13
GRB200922718,1.505e-01,8.226e-01,2.692e-02,1.574e-10
GRB200922753,8.761e-01,1.228e-01,1.067e-03,8.905e-10
GRB200923748,3.594e-01,5.769e-01,6.365e-02,6.210e-10
GRB200924235,8.068e-01,1.908e-01,2.305e-03,3.451e-09
GRB200924284,7.913e-01,2.061e-01,2.677e-03,1.435e-08
GRB200924386,9.290e-01,6.482e-02,6.176e-03,7.967e-10
GRB200925610,7.934e-01,2.040e-01,2.632e-03,3.901e-09
GRB200928290,6.500e-02,3.991e-01,5.359e-01,4.688e-11
GRB200928552,9.363e-01,6.328e-02,4.492e-04,2.864e-10
GRB200929204,7.581e-01,2.378e-01,4.039e-03,3.714e-09
GRB201001416,8.174e-01,1.806e-01,2.015e-03,2.474e-09
GRB201004094,6.301e-01,3.679e-01,1.954e-03,8.690e-10
GRB201004365,8.603e-01,1.384e-01,1.307e-03,1.292e-09
GRB201006054,3.975e-01,5.998e-01,2.697e-03,4.916e-10
GRB201007123,9.988e-01,1.144e-03,7.803e-05,3.488e-12
GRB201008443,9.993e-01,6.952e-04,1.520e-06,9.792e-11
GRB201008754,9.039e-01,9.545e-02,6.268e-04,9.082e-10
GRB201011629,9.998e-01,1.556e-04,4.184e-06,1.837e-12
GRB201012233,1.489e-01,8.511e-01,8.338e-06,3.335e-12
GRB201016019,7.200e-01,2.234e-04,2.798e-01,1.002e-10
GRB201016136,8.567e-01,1.418e-01,1.499e-03,1.237e-09
GRB201017407,8.068e-01,1.917e-01,1.549e-03,1.140e-09
GRB201019069,8.825e-01,1.164e-01,1.130e-03,1.004e-09
GRB201019484,8.111e-01,1.867e-01,2.141e-03,5.621e-09
GRB201020732,9.197e-01,8.023e-02,7.113e-05,2.067e-12
GRB201021111,8.677e-01,1.309e-01,1.320e-03,1.148e-09
GRB201026943,9.999e-01,5.587e-05,3.492e-07,1.713e-13
GRB201029847,8.966e-01,1.026e-01,8.035e-04,6.305e-10
GRB201031744,1.014e-01,8.935e-01,5.177e-03,4.316e-14
GRB201103259,2.076e-01,6.613e-01,1.312e-01,2.208e-10
GRB201104001,1.000e+00,4.583e-05,5.481e-09,3.993e-14
GRB201104808,8.344e-01,1.639e-01,1.730e-03,1.949e-09
GRB201105215,9.892e-01,1.073e-02,7.157e-05,1.764e-10
GRB201105230,9.988e-01,1.190e-03,5.984e-06,1.340e-07
GRB201105482,2.663e-01,6.049e-01,1.288e-01,3.994e-10
GRB201108645,2.669e-01,7.326e-01,4.793e-04,2.948e-10
GRB201109105,5.629e-03,9.748e-01,1.958e-02,1.896e-12
GRB201111323,1.693e-02,7.834e-01,1.997e-01,1.124e-11
GRB201116035,1.000e+00,6.308e-09,7.099e-10,4.039e-06
GRB201120402,9.979e-01,1.614e-03,4.959e-04,7.291e-13
GRB201120442,7.567e-01,2.429e-01,3.700e-04,3.291e-11
GRB201121062,1.000e+00,4.506e-05,1.302e-06,2.247e-13
GRB201121130,9.998e-01,2.170e-04,1.977e-05,5.386e-13
GRB201127147,9.936e-01,6.384e-03,4.380e-05,2.621e-12
GRB201130230,1.964e-02,9.800e-01,3.522e-04,2.122e-12
GRB201201120,7.681e-01,2.295e-01,2.310e-03,2.014e-09
GRB201207977,9.996e-01,1.947e-04,1.570e-04,4.481e-16
GRB201208252,9.990e-01,1.025e-03,2.178e-05,3.164e-12
GRB201213746,8.085e-01,1.893e-01,2.216e-03,3.114e-09
GRB201214672,5.605e-02,8.486e-01,9.535e-02,3.366e-11
GRB201215266,8.025e-01,1.951e-01,2.397e-03,9.739e-09
GRB201216792,8.015e-01,1.960e-01,2.508e-03,4.196e-09
GRB201216963,1.000e+00,6.312e-06,1.037e-05,1.219e-12
GRB201217108,9.954e-01,4.439e-03,1.832e-04,1.548e-11
GRB201218177,1.645e-03,1.342e-02,2.339e-04,9.847e-01
GRB201218798,9.812e-01,1.872e-02,1.171e-04,4.099e-10
GRB201221591,9.814e-02,3.877e-01,5.141e-01,1.008e-10
GRB201221963,1.020e-01,4.980e-01,4.000e-01,6.925e-11
GRB201221978,7.968e-01,2.008e-01,2.401e-03,3.757e-08
GRB201222461,7.424e-01,2.565e-01,1.125e-03,3.675e-09
GRB201223749,8.075e-01,1.902e-01,2.297e-03,3.742e-09
GRB201226553,9.992e-01,7.566e-04,5.732e-06,1.935e-12
GRB201227635,1.354e-01,5.680e-01,2.966e-01,1.088e-10
GRB201228102,7.948e-01,2.025e-01,2.676e-03,3.788e-09
GRB201228640,8.211e-01,1.768e-01,2.035e-03,2.668e-09
GRB201229639,9.956e-01,4.360e-03,1.737e-05,2.130e-11
GRB201231447,8.026e-01,1.950e-01,2.411e-03,3.559e-09
GRB201231550,9.772e-01,2.280e-02,2.511e-05,1.209e-10
GRB201231622,2.040e-01,6.366e-01,1.593e-01,1.960e-10
GRB210101620,4.658e-02,9.534e-01,1.301e-05,2.824e-12
GRB210101861,8.094e-01,1.881e-01,2.458e-03,2.869e-09
GRB210102861,8.856e-01,1.134e-01,1.045e-03,9.908e-10
GRB210104477,9.999e-01,5.095e-05,1.972e-07,3.985e-12
GRB210105669,6.209e-01,3.707e-01,8.433e-03,1.291e-09
GRB210108424,7.536e-01,2.443e-01,2.125e-03,1.484e-09
GRB210113379,8.094e-01,1.885e-01,2.106e-03,2.623e-09
GRB210117458,8.297e-01,1.686e-01,1.662e-03,7.099e-09
GRB210119121,9.688e-02,4.071e-01,4.961e-01,1.023e-10
GRB210120299,8.201e-01,1.777e-01,2.190e-03,2.850e-09
GRB210123305,9.909e-01,8.850e-03,2.280e-04,2.304e-09
GRB210125369,9.314e-01,6.818e-02,4.444e-04,2.785e-10
GRB210126417,9.261e-01,7.297e-02,9.329e-04,4.075e-10
GRB210127268,8.128e-01,1.849e-01,2.237e-03,3.012e-09
GRB210201567,8.973e-01,1.019e-01,7.779e-04,5.628e-10
GRB210202841,9.996e-01,7.502e-05,9.559e-07,3.041e-04
GRB210204270,9.949e-01,5.129e-03,4.762e-06,1.768e-13
GRB210204777,8.342e-01,1.641e-01,1.708e-03,1.873e-09
GRB210207603,9.998e-01,1.527e-04,1.035e-06,5.388e-13
GRB210210713,2.598e-01,7.399e-01,2.525e-04,1.118e-10
GRB210211363,7.838e-01,2.130e-01,3.225e-03,3.760e-09
GRB210213741,8.147e-01,1.832e-01,2.131e-03,4.636e-09
GRB210225218,8.223e-01,1.757e-01,2.053e-03,2.727e-09
GRB210227115,9.018e-01,9.745e-02,7.470e-04,6.809e-10
GRB210228058,5.476e-01,4.495e-01,2.840e-03,8.685e-10
GRB210228277,8.161e-01,1.817e-01,2.228e-03,3.138e-09
GRB210303425,8.275e-01,1.708e-01,1.737e-03,1.907e-09
GRB210308838,1.486e-01,5.592e-01,2.922e-01,1.548e-10
GRB210309999,3.645e-01,5.798e-01,5.570e-02,6.257e-10
GRB210312169,9.948e-01,5.141e-03,1.810e-05,8.776e-12
GRB210315716,6.193e-01,3.762e-01,4.520e-03,1.444e-09
GRB210317381,9.850e-01,1.499e-02,4.658e-06,3.360e-12
GRB210318131,7.774e-01,2.184e-01,4.263e-03,3.536e-09
GRB210323502,8.054e-01,1.923e-01,2.345e-03,3.335e-09
GRB210324468,9.372e-01,6.244e-02,3.962e-04,2.323e-10
GRB210324809,2.313e-01,6.815e-01,8.721e-02,7.385e-10
GRB210324833,9.755e-01,2.448e-02,2.424e-07,2.436e-11
GRB210326057,2.798e-01,6.204e-01,9.982e-02,4.753e-10
GRB210328865,8.573e-01,1.414e-01,1.363e-03,1.327e-09
GRB210401970,1.000e+00,2.189e-06,2.810e-09,2.433e-17
GRB210404141,5.810e-03,9.891e-01,5.085e-03,3.105e-12
GRB210405351,7.839e-01,2.132e-01,2.856e-03,5.162e-09
GRB210406949,6.493e-02,9.351e-01,1.846e-06,6.912e-13
GRB210410037,9.994e-01,6.096e-04,3.339e-06,1.702e-06
GRB210411146,9.980e-01,1.733e-03,3.015e-04,1.287e-13
GRB210411564,8.899e-01,1.092e-01,9.476e-04,7.845e-10
GRB210411688,8.360e-01,1.624e-01,1.579e-03,1.683e-09
GRB210413991,1.422e-01,8.549e-01,2.878e-03,1.694e-10
GRB210415284,7.959e-01,2.015e-01,2.672e-03,3.817e-09
GRB210417957,6.655e-01,3.213e-01,1.320e-02,2.198e-09
GRB210419882,9.066e-01,9.271e-02,6.696e-04,4.751e-10
GRB210420215,7.938e-01,2.031e-01,3.022e-03,3.854e-09
GRB210422573,8.105e-01,1.876e-01,1.917e-03,2.649e-09
GRB210424694,7.709e-01,2.289e-01,2.175e-04,3.662e-11
GRB210424778,8.134e-01,1.844e-01,2.182e-03,2.883e-09
GRB210427206,8.852e-01,1.140e-01,8.797e-04,1.128e-09
GRB210430904,3.680e-01,6.318e-01,2.422e-04,1.301e-10
GRB210501205,7.791e-01,2.174e-01,3.465e-03,3.587e-09
GRB210502295,5.782e-01,4.180e-01,3.823e-03,1.251e-09
GRB210503815,3.226e-01,6.771e-01,3.464e-04,2.572e-11
GRB210504959,8.342e-01,1.642e-01,1.578e-03,5.073e-09
GRB210507778,5.893e-01,4.077e-01,2.977e-03,1.111e-09
GRB210510806,2.955e-01,6.083e-01,9.628e-02,1.614e-09
GRB210511458,8.548e-01,1.436e-01,1.663e-03,1.349e-09
GRB210511477,9.999e-01,6.121e-05,1.558e-08,2.493e-14
GRB210512789,3.445e-01,6.416e-01,1.388e-02,3.811e-10
GRB210515546,6.311e-01,3.613e-01,7.650e-03,1.560e-09
GRB210515623,8.089e-01,1.889e-01,2.210e-03,2.998e-09
GRB210516982,9.896e-01,1.029e-02,8.089e-05,8.261e-13
GRB210518033,7.996e-01,1.976e-01,2.736e-03,3.090e-09
GRB210518545,8.410e-01,1.577e-01,1.285e-03,6.307e-09
GRB210518889,5.516e-01,4.228e-01,2.558e-02,1.671e-09
GRB210519277,8.325e-01,1.662e-01,1.310e-03,1.424e-09
GRB210520797,9.691e-01,3.071e-02,1.405e-04,4.091e-10
GRB210524208,1.000e+00,2.739e-06,1.347e-06,1.781e-18
GRB210524473,8.128e-01,1.851e-01,2.144e-03,2.984e-09
GRB210528586,1.000e+00,1.262e-06,6.861e-10,3.169e-17
GRB210529677,2.370e-01,7.607e-01,2.279e-03,2.593e-10
GRB210529996,5.010e-01,4.972e-01,1.760e-03,5.889e-10
GRB210601724,3.073e-01,5.810e-01,1.117e-01,5.597e-10
GRB210603907,7.846e-01,2.125e-01,2.887e-03,3.204e-09
GRB210605215,9.155e-03,3.652e-01,6.256e-01,3.631e-12
GRB210605622,9.935e-01,6.481e-03,5.812e-05,5.798e-11
GRB210606164,7.932e-01,2.042e-01,2.584e-03,4.152e-09
GRB210610628,8.109e-01,1.869e-01,2.118e-03,2.504e-08
GRB210615892,8.194e-01,1.787e-01,1.915e-03,4.946e-08
GRB210615982,7.198e-01,2.700e-01,1.013e-02,2.692e-09
GRB210618072,3.211e-01,6.762e-01,2.677e-03,4.897e-10
GRB210619532,9.930e-01,7.018e-03,1.907e-06,1.500e-13
GRB210620204,6.336e-02,9.366e-01,3.534e-05,4.970e-15
GRB210620666,9.953e-01,4.642e-03,1.733e-05,1.865e-11
GRB210621447,2.620e-02,9.738e-01,4.071e-05,2.270e-11
GRB210622064,2.523e-02,9.748e-01,3.317e-07,2.195e-14
GRB210622440,8.879e-01,1.111e-01,9.723e-04,1.625e-09
GRB210624041,1.126e-01,5.357e-01,3.517e-01,8.412e-11
GRB210625891,7.987e-01,1.990e-01,2.287e-03,2.989e-08
GRB210626345,8.672e-01,1.316e-01,1.175e-03,1.196e-09
GRB210626991,8.358e-01,1.639e-01,3.010e-04,4.015e-08
GRB210627312,8.078e-01,1.901e-01,2.075e-03,5.089e-09
GRB210627748,1.000e+00,1.100e-07,5.877e-06,5.927e-12
GRB210701834,7.650e-01,2.308e-01,4.149e-03,3.681e-09
GRB210704684,9.971e-01,2.910e-03,1.089e-05,6.339e-10
GRB210704815,1.000e+00,1.844e-09,4.069e-12,8.599e-16
GRB210706346,9.067e-01,9.269e-02,6.383e-04,4.760e-07
GRB210706571,9.994e-01,6.180e-04,3.049e-06,6.609e-09
GRB210709201,9.247e-01,7.477e-02,5.143e-04,1.395e-09
GRB210711432,3.871e-01,5.597e-01,5.327e-02,7.551e-10
GRB210714331,9.999e-01,7.419e-06,3.191e-08,9.082e-05
GRB210715866,8.389e-05,9.951e-01,4.802e-03,3.886e-15
GRB210716485,6.328e-01,3.596e-01,7.557e-03,1.634e-09
GRB210719164,8.307e-01,1.684e-01,8.479e-04,1.702e-09
GRB210722871,8.321e-01,1.661e-01,1.755e-03,2.192e-09
GRB210723615,7.802e-01,2.156e-01,4.197e-03,5.246e-09
GRB210724105,7.981e-01,1.991e-01,2.735e-03,7.222e-09
GRB210725048,9.663e-01,3.356e-02,1.209e-04,2.053e-09
GRB210725158,7.954e-01,2.019e-01,2.767e-03,4.632e-09
GRB210726106,8.591e-01,1.398e-01,1.071e-03,4.099e-10
GRB210727410,1.151e-01,8.831e-01,1.808e-03,8.984e-14
GRB210731092,9.934e-01,6.620e-03,2.418e-05,2.201e-10
GRB210731367,8.224e-01,1.755e-01,2.065e-03,3.053e-09
GRB210801581,9.735e-02,9.026e-01,1.890e-05,2.250e-11
GRB210801649,8.018e-01,1.962e-01,2.017e-03,3.312e-08
GRB210802839,9.997e-01,2.798e-04,3.324e-05,1.611e-12
GRB210803497,1.000e+00,3.321e-05,9.371e-08,1.111e-10
GRB210805002,3.788e-01,5.529e-01,6.833e-02,7.824e-10
GRB210807525,7.912e-01,2.064e-01,2.412e-03,4.849e-09
GRB210807687,9.212e-01,7.826e-02,5.463e-04,7.252e-10
GRB210807955,1.000e+00,8.729e-06,6.405e-08,1.852e-14
GRB210812011,9.734e-01,2.654e-02,6.426e-05,2.147e-11
GRB210812699,9.995e-01,4.885e-04,1.059e-06,5.412e-11
GRB210813038,7.303e-01,2.696e-01,5.758e-05,2.255e-11
GRB210815100,8.477e-01,1.512e-01,1.097e-03,1.252e-07
GRB210820004,7.449e-01,2.545e-01,6.055e-04,5.526e-10
GRB210821291,8.265e-01,1.716e-01,1.867e-03,2.189e-09
GRB210821320,8.336e-01,1.650e-01,1.455e-03,4.697e-08
GRB210822273,8.542e-01,1.447e-01,1.002e-03,8.108e-08
GRB210822729,9.966e-01,3.429e-03,4.869e-06,4.163e-13
GRB210824174,9.915e-01,8.451e-03,4.679e-05,3.202e-11
GRB210826293,8.262e-01,1.707e-01,3.024e-03,1.630e-09
GRB210827416,8.058e-01,1.917e-01,2.457e-03,3.491e-09
GRB210827424,8.954e-01,1.038e-01,7.747e-04,8.672e-10
GRB210903021,2.159e-01,5.620e-01,2.221e-01,7.798e-10
GRB210903077,4.500e-01,5.473e-01,2.680e-03,4.663e-10
GRB210903727,8.128e-01,1.852e-01,1.970e-03,3.427e-09
GRB210904866,7.235e-01,2.736e-01,2.830e-03,2.216e-09
GRB210909447,9.997e-01,2.505e-04,1.262e-09,2.706e-16
GRB210912522,7.215e-01,2.678e-01,1.077e-02,3.659e-09
GRB210915530,8.733e-01,1.256e-01,1.140e-03,9.398e-10
GRB210915630,8.420e-01,1.565e-01,1.462e-03,1.049e-09
GRB210917157,7.978e-01,1.995e-01,2.671e-03,4.552e-09
